Drug Name,Zipped Link
Econazole,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000246031926.zip
Ecothiopate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000133283751.zip
Eculizumab,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000911272283.zip
Edetic Acid,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000990527959.zip
Edotreotide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000928412855.zip
Edoxaban,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000744913947.zip
Edrophonium,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000049338294.zip
Efalizumab,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000376875353.zip
Efavirenz,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000673893503.zip
Efgartigimod,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000694200147.zip
Eflornithine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000180553820.zip
Efmoroctocog Alfa,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000413123420.zip
Eftrenonacog Alfa,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000331056554.zip
Egg Whole,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000225849465.zip
Eicosapentaenoic Acid,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000641657116.zip
Elacestrant,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001040801491.zip
Eladocagene Exuparvovec,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000171570495.zip
Elbasvir,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000762969587.zip
Eletriptan,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000880204266.zip
Elettaria Cardamomum,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000158681194.zip
Elexacaftor,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000336043047.zip
Eliglustat,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000051497546.zip
Elosulfase Alfa,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000294394554.zip
Elotuzumab,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000413725408.zip
Eltrombopag,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000965151188.zip
Eluxadoline,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000998252916.zip
Elvitegravir,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000993964230.zip
Emedastine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000882197221.zip
Emepronium,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001068661066.zip
Emicizumab,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000452432613.zip
Empagliflozin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000278755963.zip
Emtricitabine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000925611815.zip
Enalapril,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000104038188.zip
Enbucrilate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000972369422.zip
Encorafenib,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000985367994.zip
Enflurane,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000856169868.zip
Enfuvirtide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000948161381.zip
Enoxacin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000077328346.zip
Enoxaparin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000437029876.zip
Enoximone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000942151665.zip
Enoxolone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000736084991.zip
Entacapone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001061052275.zip
Entecavir,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000735083874.zip
Entrectinib,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000310885673.zip
Enzalutamide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000964259443.zip
Epacadostat,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000951793902.zip
Ephedrine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000473362300.zip
Epinephrine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000852699770.zip
Epirubicin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000874526174.zip
Eplerenone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000838848811.zip
Epoprostenol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000767216922.zip
Epoxybisphenol-A,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001035450043.zip
Eprosartan,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001009312127.zip
Eptifibatide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000791294244.zip
Eptinezumab,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000837284580.zip
Eptotermin Alfa,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000671163342.zip
Equisetum,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000412103417.zip
Eravacycline,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000795828652.zip
Erdosteine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000067120847.zip
Erenumab,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000755186334.zip
Ergometrine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000599808494.zip
Ergotamine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000117544867.zip
Eribulin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000142526106.zip
Erlotinib,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000408008276.zip
Ertapenem,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000378893958.zip
Ertugliflozin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000738114316.zip
Erythromycin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000077852894.zip
Erythropoietin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000338783993.zip
Erythrosine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000766300807.zip
Escitalopram,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000387918394.zip
Eslicarbazepine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000562210424.zip
Esmolol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000721809373.zip
Esomeprazole,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000721358865.zip
Estetrol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001050484361.zip
Estradiol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000389286661.zip
Estramustine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000567172345.zip
Estrogen,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000782266918.zip
Estrone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000624669141.zip
Estropipate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000613621537.zip
Etanercept,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000013974725.zip
Etelcalcetide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000923540394.zip
Ethacrynic Acid,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000992326483.zip
Ethambutol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000556032950.zip
Ethamivan,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000827794041.zip
Ethamsylate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001052787894.zip
Ethanol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001042409369.zip
Ethanolamine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000449680696.zip
Ether,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000522705402.zip
Ethinylestradiol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001010707966.zip
Ethionamide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001072620684.zip
Ethoglucid,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000389614292.zip
Ethoheptazine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000699349952.zip
Ethosuximide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000637443777.zip
Ethyl Chloride,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000202664065.zip
Ethyl Nicotinate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000481337222.zip
Ethyl Salicylate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000677251630.zip
Ethylenediamine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000870233926.zip
Ethylenediamine Diacetic Acid,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000973516971.zip
Ethylmorphine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001062589463.zip
Ethynodiol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000555060734.zip
Etizolam,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000582430488.zip
Etodolac,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001002583940.zip
Etofenamate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000047706888.zip
Etomidate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001033345335.zip
Etonogestrel,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001029765909.zip
Etoposide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000814107759.zip
Etoricoxib,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000404001088.zip
Etravirine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000413810522.zip
Etretinate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000246203658.zip
Eucalyptus,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000543805972.zip
Eudragits,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001039442927.zip
Eugenol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001045494440.zip
Eupatorium,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000853728821.zip
Eupatorium Perfoliatum,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000389852472.zip
Everolimus,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000483206354.zip
Evolocumab,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000029697191.zip
Exametazime,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000505067809.zip
Exemestane,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001009326021.zip
Exenatide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000878969493.zip
Ezetimibe,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000797701506.zip
Factor Ii,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000271985292.zip
Factor Ix,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000109216465.zip
Factor Vii,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000365769838.zip
Factor Viii Recombinant Human,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000360600726.zip
Factor Viii Unspecified,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000196337630.zip
Factor X,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000549688866.zip
Factor Xiii,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000172316762.zip
Fagopyrum Esculentum,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000428470427.zip
Famciclovir,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000017397602.zip
Famotidine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000927882398.zip
Fampridine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000702425649.zip
Faricimab,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000544571588.zip
Farletuzumab,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000519227109.zip
Fast Green Fcf,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000842870152.zip
Febuxostat,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000783545175.zip
Fedratinib,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000833392875.zip
Felbamate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000813264990.zip
Felbinac,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000053706041.zip
Felodipine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000280071631.zip
Felypressin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000560658256.zip
Fenbufen,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000278516882.zip
Fenfluramine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000318329422.zip
Fenofibrate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000334347955.zip
Fenoprofen,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000504741335.zip
Fentanyl,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000332172121.zip
Fenticonazole,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000655430466.zip
Feprazone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000692580190.zip
Ferric Carboxymaltose,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000689108467.zip
Ferric Derisomaltose,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000569319367.zip
Ferric Oxide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000144291685.zip
Ferucarbotran,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000766931276.zip
Ferula Assa-Foetida,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000080741242.zip
Ferumoxides,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000925112315.zip
Ferumoxsil,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000016534447.zip
Ferumoxytol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000637419967.zip
Fesoterodine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000125779611.zip
Festuca Pratensis,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000580312141.zip
Fexofenadine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000325555762.zip
Fezolinetant,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000090651831.zip
Ficus Carica,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000046406357.zip
Fidaxomicin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000802463951.zip
Filgotinib,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000609176318.zip
Filgrastim,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000641432382.zip
Finasteride,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000844489605.zip
Fingolimod,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000409669468.zip
Flavoxate,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000925058730.zip
Flecainide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000675463513.zip
Flosequinan,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000559889120.zip
Flour Mite,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000636396615.zip
Flubendazole,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000042495822.zip
Fluclorolone Acetonide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000068498674.zip
Flucloxacillin,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000362426744.zip
Fluconazole,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000672774027.zip
Flucytosine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000036454146.zip
Fludarabine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000362884783.zip
Fludrocortisone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000750135079.zip
Flufenamic Acid,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000053877331.zip
Flumazenil,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000446915582.zip
Flumethasone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000791216513.zip
Flunarizine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000187638089.zip
Flunisolide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000458691493.zip
Flunitrazepam,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000850161429.zip
Fluocinolone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000881793059.zip
Fluocinonide,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000656136328.zip
Fluocortolone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000363364609.zip
Fluorescein,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000981431842.zip
Fluorine-18,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000225739564.zip
Fluorometholone,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_001036235445.zip
Fluorouracil,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000509789921.zip
Fluoxetine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000925875722.zip
Flupenthixol,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000735081978.zip
Fluphenazine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000269160557.zip
Flupirtine,https://info.mhra.gov.uk/drug-analysis-profiles/data/UK_EXTERNAL/NONCOMBINED/UK_NON_000477532994.zip
