Drug,id,name,section
Filgrastim,0901060P0,Pegfilgrastim,9.1: Anaemias and some other blood disorders
Finasteride,0604020C0,Finasteride,6.4: Sex Hormones
Finasteride,1309000W0,Finasteride,13.9: Shampoos and other preparations for scalp and hair conditions
Fingolimod,0802040AD,Fingolimod,8.2: Drugs affecting the immune response
Flavoxate,0704020G0,Flavoxate hydrochloride,7.4: Drugs for genito-urinary disorders
Flecainide,0203020I0,Flecainide acetate,2.3: Anti-arrhythmic drugs
Flucloxacillin,0501013L0,Co-fluampicil(Flucloxacillin/ampicillin),5.1: Antibacterial drugs
Flucloxacillin,0501012H0,Flucloxacillin magnesium,5.1: Antibacterial drugs
Flucloxacillin,0501012G0,Flucloxacillin sodium,5.1: Antibacterial drugs
Fluconazole,0502010B0,Fluconazole,5.2: Antifungal drugs
Fludarabine,0801030W0,Fludarabine phosphate,8.1: Cytotoxic drugs
Fludrocortisone,0603010I0,Fludrocortisone acetate,6.3: Corticosteroids (endocrine)
Flumazenil,1501070F0,Flumazenil,15.1: General anaesthesia
Flunarizine,0406000E0,Flunarizine dihydrochloride,4.6: Drugs used in nausea and vertigo
Flunisolide,1202010L0,Flunisolide,12.2: Drugs acting on the nose
Fluocinolone,1201010AF,Ciprofloxacin/fluocinolone,12.1: Drugs acting on the ear
Fluocinolone,1304000N0,Fluocinolone acetonide,13.4: Topical corticosteroids
Fluocinonide,1304000P0,Fluocinonide,13.4: Topical corticosteroids
Fluocortolone,0107020F0,Fluocortolone,1.7: Local preparations for anal and rectal disorders
Fluocortolone,1304000R0,Fluocortolone,13.4: Topical corticosteroids
Fluorescein,1108020K0,Fluorescein sodium,11.8: Miscellaneous ophthalmic preparations
Fluorometholone,1104010K0,Fluorometholone,11.4: Corticosteroids and other anti-inflammatory preparations
Fluorouracil,0801030H0,Fluorouracil (Antimetabolites),8.1: Cytotoxic drugs
Fluorouracil,1308010Y0,Fluorouracil (Sunscreen),13.8: Sunscreens and camouflagers
Fluoxetine,0403030E0,Fluoxetine hydrochloride,4.3: Antidepressant drugs
Fluphenazine,0402020L0,Fluphenazine decanoate,4.2: Drugs used in psychoses and related disorders
Fluphenazine,0402010I0,Fluphenazine hydrochloride,4.2: Drugs used in psychoses and related disorders
Flurazepam,0401010L0,Flurazepam hydrochloride,4.1: Hypnotics and anxiolytics
Flurbiprofen,1001010I0,Flurbiprofen,10.1: Drugs used in rheumatic diseases and gout
Flurbiprofen,1104020G0,Flurbiprofen sodium,11.4: Corticosteroids and other anti-inflammatory preparations
Flutamide,0803042H0,Flutamide,8.3: Sex hormones and hormone antagonists in malignant disease
Fluticasone,1202010W0,Fluticasone furoate,12.2: Drugs acting on the nose
Fluticasone,0302000V0,Fluticasone furoate/vilanterol,3.2: Corticosteroids (respiratory)
Fluticasone,1202010Y0,Fluticasone propionate/azelastine hydrochloride (Nasal),12.2: Drugs acting on the nose
Fluticasone,0302000N0,Fluticasone propionate (Inhalation),3.2: Corticosteroids (respiratory)
Fluticasone,1202010M0,Fluticasone propionate (Nasal),12.2: Drugs acting on the nose
Fluticasone,1304000S0,Fluticasone propionate (Topical),13.4: Topical corticosteroids
Fluticasone,0302000Z0,Fluticasone/umeclidinium/vilanterol,3.2: Corticosteroids (respiratory)
Fluvastatin,0212000M0,Fluvastatin sodium,2.12: Lipid-regulating drugs
Fluvoxamine,0403030L0,Fluvoxamine maleate,4.3: Antidepressant drugs
Folic Acid,0901020G0,Folic acid,9.1: Anaemias and some other blood disorders
Folic Acid,0901011R0,Higher folic acid content,9.1: Anaemias and some other blood disorders
Folic Acid,0901011Q0,Iron and folic acid,9.1: Anaemias and some other blood disorders
Follitropin Alfa,0605010I0,Follitropin alfa,"6.5: Hypothalamic and pituitary hormones and anti, oestrogens"
Follitropin Alfa,0605010AB,Follitropin alfa and lutropin alfa,"6.5: Hypothalamic and pituitary hormones and anti, oestrogens"
Follitropin Beta,0605010K0,Follitropin beta,"6.5: Hypothalamic and pituitary hormones and anti, oestrogens"
Fondaparinux,0208010AB,Fondaparinux sodium,2.8: Anticoagulants and protamine
Formaldehyde,1307000C0,Formaldehyde,13.7: Preparations for warts and calluses
Formoterol,0301020U0,Aclidinium Brom/Formoterol,3.1: Bronchodilators
Formoterol,0301040V0,Aclidinium bromide/formoterol,3.1: Bronchodilators
Formoterol,0301011AB,Beclometdiprop/formoterol/glycopyrronium,3.1: Bronchodilators
Formoterol,0302000AA,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids),3.2: Corticosteroids (respiratory)
Formoterol,0301011E0,Formoterol fumarate,3.1: Bronchodilators
Formoterol,0302000Y0,Formoterol/glycopyrronium/budesonide,3.2: Corticosteroids (respiratory)
Formoterol,0301040AA,Glycopyrronium/formoterol,3.1: Bronchodilators
Fosamprenavir,0503010M0,Fosamprenavir calcium,5.3: Antiviral drugs
Fosaprepitant,0406000AE,Fosaprepitant,4.6: Drugs used in nausea and vertigo
Fosfomycin,0501130S0,Fosfomycin calcium,5.1: Antibacterial drugs
Fosfomycin,0501070AE,Fosfomycin trometamol,5.1: Antibacterial drugs
Fosfomycin,0501130D0,Fosfomycin Trometamol,5.1: Antibacterial drugs
Fosinopril,0205051J0,Fosinopril sodium,2.5: Hypertension and heart failure
Fosphenytoin,0408020U0,Fosphenytoin sodium,4.8: Antiepileptic drugs
Framycetin,1103010F0,Framycetin sulfate,11.3: Anti-infective eye preparations
Framycetin,1310011G0,Framycetin sulfate,13.10: Anti-infective skin preparations
Fremanezumab,0407042R0,Fremanezumab,4.7: Analgesics
Frovatriptan,0407041AB,Frovatriptan,4.7: Analgesics
Fulvestrant,0803041AA,Fulvestrant,8.3: Sex hormones and hormone antagonists in malignant disease
Furosemide,0202020L0,Furosemide,2.2: Diuretics
Furosemide,0202080K0,Furosemide/potassium,2.2: Diuretics
Fusidic Acid,0501070M0,Fusidic acid,5.1: Antibacterial drugs
Fusidic Acid,1103010H0,Fusidic acid,11.3: Anti-infective eye preparations
Fusidic Acid,1310012F0,Fusidic acid,13.10: Anti-infective skin preparations
Gabapentin,0408010G0,Gabapentin,4.8: Antiepileptic drugs
Gabapentin,0407030AD,Gabapentin (Neuropathic Pain),4.7: Analgesics
Galantamine,0411000F0,Galantamine,4.11: Drugs for dementia
Galcanezumab,0407042S0,Galcanezumab,4.7: Analgesics
Gamolenic Acid,1305010I0,Gamolenic acid,13.5: Preparations for eczema and psoriasis
Ganciclovir,0503022D0,Ganciclovir,5.3: Antiviral drugs
Ganciclovir,1103030W0,Ganciclovir,11.3: Anti-infective eye preparations
Ganciclovir,0503022B0,Valganciclovir hydrochloride,5.3: Antiviral drugs
Ganirelix,0607020W0,Ganirelix,6.7: Other endocrine drugs
Gefitinib,0801050AW,Gefitinib,8.1: Cytotoxic drugs
Gelatin,0902022I0,Gelatin,9.2: Fluids and electrolytes
Gemfibrozil,0212000Q0,Gemfibrozil,2.12: Lipid-regulating drugs
Gentamicin,0501040H0,Gentamicin sulfate,5.1: Antibacterial drugs
Gentamicin,1103010G0,Gentamicin sulfate,11.3: Anti-infective eye preparations
Gentamicin,1310012I0,Gentamicin sulfate,13.10: Anti-infective skin preparations
Gentian,0907000H0,Gentian,9.7: Bitters and tonics
Glatiramer,0802040U0,Glatiramer acetate,8.2: Drugs affecting the immune response
Glecaprevir,0503032K0,Glecaprevir/pibrentasvir,5.3: Antiviral drugs
Glibenclamide,0601021H0,Glibenclamide,6.1: Drugs used in diabetes
Gliclazide,0601021M0,Gliclazide,6.1: Drugs used in diabetes
Glimepiride,0601021A0,Glimepiride,6.1: Drugs used in diabetes
Glipizide,0601021P0,Glipizide,6.1: Drugs used in diabetes
Glucagon,0601040H0,Glucagon,6.1: Drugs used in diabetes
Glucosamine,1001050A0,Glucosamine hydrochloride (Rheumatic),10.1: Drugs used in rheumatic diseases and gout
Glucosamine,1001050B0,Glucosamine sulfate (Rheumatic),10.1: Drugs used in rheumatic diseases and gout
Glutaraldehyde,1307000F0,Glutaraldehyde,13.7: Preparations for warts and calluses
Glycerol,1202020F0,Glucose/glycerol,12.2: Drugs acting on the nose
Glycerol,0309020H0,Glycerol,3.9: Cough preparations
Glycerol,0106020L0,Glycerol,1.6: Laxatives
Glycerol,1108020L0,Glycerol,11.8: Miscellaneous ophthalmic preparations
Glycerol,0908010AT,Glycerol phenylbutyrate,9.8: Metabolic disorders
Glycerol Phenylbutyrate,0908010AT,Glycerol phenylbutyrate,9.8: Metabolic disorders
Glyceryl Trinitrate,0107040A0,Glyceryl trinitrate,1.7: Local preparations for anal and rectal disorders
Glyceryl Trinitrate,0206010F0,Glyceryl trinitrate,"2.6: Nitrates, calcium-channel blockers & other antianginal drugs"
Glycine,0901011K0,Ferrous glycine sulfate,9.1: Anaemias and some other blood disorders
Glycopyrronium,0301011AB,Beclometdiprop/formoterol/glycopyrronium,3.1: Bronchodilators
Glycopyrronium,0302000AA,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids),3.2: Corticosteroids (respiratory)
Glycopyrronium,0302000Y0,Formoterol/glycopyrronium/budesonide,3.2: Corticosteroids (respiratory)
Glycopyrronium,1501030G0,Glycopyrronium bromide,15.1: General anaesthesia
Glycopyrronium,0102000L0,Glycopyrronium bromide,1.2: Antispasmodics and other drugs altering gut motility
Glycopyrronium,0301020S0,Glycopyrronium bromide,3.1: Bronchodilators
Glycopyrronium,1312000G0,Glycopyrronium bromide,13.12: Antiperspirants
Glycopyrronium,0301040AA,Glycopyrronium/formoterol,3.1: Bronchodilators
Glycopyrronium,0301040Y0,Indacaterol/glycopyrronium,3.1: Bronchodilators
Glycopyrronium,0302000W0,Mometasone/glycopyrronium/indacaterol,3.2: Corticosteroids (respiratory)
Golimumab,1001030X0,Golimumab,10.1: Drugs used in rheumatic diseases and gout
Gonadorelin,0605010P0,Gonadorelin,"6.5: Hypothalamic and pituitary hormones and anti, oestrogens"
Goserelin,0803042K0,Goserelin acetate,8.3: Sex hormones and hormone antagonists in malignant disease
Granisetron,0406000AF,Granisetron,4.6: Drugs used in nausea and vertigo
Granisetron,0406000M0,Granisetron hydrochloride,4.6: Drugs used in nausea and vertigo
Grazoprevir,0503032I0,Elbasvir/grazoprevir,5.3: Antiviral drugs
Griseofulvin,0502050B0,Griseofulvin,5.2: Antifungal drugs
Griseofulvin,1310020Q0,Griseofulvin,13.10: Anti-infective skin preparations
Guanethidine,0205030N0,Guanethidine monosulfate,2.5: Hypertension and heart failure
Guanfacine,0404000V0,Guanfacine,4.4: CNS stimulants and drugs used for ADHD
Guanfacine,0205020G0,Guanfacine hydrochloride,2.5: Hypertension and heart failure
Guar Gum,0601023I0,Guar gum,6.1: Drugs used in diabetes
Guselkumab,1305030F0,Guselkumab (Psoriasis),13.5: Preparations for eczema and psoriasis
Haem,0908020A0,Haem arginate,9.8: Metabolic disorders
Haem,1404000AF,Haemophilus influenzae B/meningococcal C,14.4: Vaccines and antisera
Haem,1404000Y0,Haemophilus influenzae vaccine,14.4: Vaccines and antisera
Haem,010701000,Other soothing haemorrhoidal preparations,1.7: Local preparations for anal and rectal disorders
Halcinonide,1304000U0,Halcinonide,13.4: Topical corticosteroids
Halibut Liver Oil,0906011L0,Halibut liver oil,9.6: Vitamins
Haloperidol,0402010J0,Haloperidol,4.2: Drugs used in psychoses and related disorders
Haloperidol,0402020T0,Haloperidol decanoate,4.2: Drugs used in psychoses and related disorders
Hamamelis,0107010I0,Hamamelis,1.7: Local preparations for anal and rectal disorders
Hamamelis,1311060H0,Hamamelis,"13.11: Skin cleansers,antiseptics and desloughing agents"
Heparin,0208010N0,Heparin calcium,2.8: Anticoagulants and protamine
Heparin,0208010P0,Heparin flushes,2.8: Anticoagulants and protamine
Heparin,0107010J0,Heparinoid,1.7: Local preparations for anal and rectal disorders
Heparin,1003020W0,Heparinoid,10.3: Drugs for soft-tissue disorders and topical pain relief
Heparin,1314000H0,Heparinoid,13.14: Topical circulatory preparations
Heparin,0208010K0,Heparin sodium,2.8: Anticoagulants and protamine
Heparin,1104020AD,Heparin sodium (Eye),11.4: Corticosteroids and other anti-inflammatory preparations
Heparinoid,0107010J0,Heparinoid,1.7: Local preparations for anal and rectal disorders
Heparinoid,1003020W0,Heparinoid,10.3: Drugs for soft-tissue disorders and topical pain relief
Heparinoid,1314000H0,Heparinoid,13.14: Topical circulatory preparations
Hepatitis B Immunoglobulin,1405020B0,Hepatitis B immunoglobulin,14.5: Immunoglobulins
Hexetidine,1203040G0,Hexetidine,12.3: Drugs acting on the oropharynx
Hexylresorcinol,1203030J0,Hexylresorcinol,12.3: Drugs acting on the oropharynx
Hexylresorcinol,1203030X0,Hexylresorcinol and benzalkonium chloride,12.3: Drugs acting on the oropharynx
Homatropine,1105000H0,Homatropine hydrobromide,11.5: Mydriatics and cycloplegics
Hyaluronic Acid,1003010U0,Hyaluronic acid sodium,10.3: Drugs for soft-tissue disorders and topical pain relief
Hyaluronidase,1003010P0,Hyaluronidase,10.3: Drugs for soft-tissue disorders and topical pain relief
Hydralazine,0205010J0,Hydralazine hydrochloride,2.5: Hypertension and heart failure
Hydrochlorothiazide,0202040C0,Co-amilozide (Amiloride hydrochloride/hydrochlorothiazide),2.2: Diuretics
Hydrochlorothiazide,0202040H0,Co-triamterzide(Triamterene/hydrochlorothiazide),2.2: Diuretics
Hydrochlorothiazide,0205051G0,Co-zidocapt (Hydrochlorothiazide/captopril),2.5: Hypertension and heart failure
Hydrochlorothiazide,0202010L0,Hydrochlorothiazide,2.2: Diuretics
Hydrochlorothiazide,0205052AC,Olmesartan medoxomil/amlodipine/hydrochlorothiazide,2.5: Hypertension and heart failure
Hydrochlorothiazide,0205052Y0,Olmesartan medoxomil/hydrochlorothiazide,2.5: Hypertension and heart failure
Hydrocortisone,1306010AA,Clindamycin/hydrocortisone,13.6: Acne and rosacea
Hydrocortisone,0105020C0,Hydrocortisone,1.5: Chronic bowel disorders
Hydrocortisone,0107020J0,Hydrocortisone,1.7: Local preparations for anal and rectal disorders
Hydrocortisone,1201010Q0,Hydrocortisone,12.1: Drugs acting on the ear
Hydrocortisone,1304000V0,Hydrocortisone,13.4: Topical corticosteroids
Hydrocortisone,0603020J0,Hydrocortisone,6.3: Corticosteroids (endocrine)
Hydrocortisone,1001022G0,Hydrocortisone acetate,10.1: Drugs used in rheumatic diseases and gout
Hydrocortisone,1104010M0,Hydrocortisone acetate,11.4: Corticosteroids and other anti-inflammatory preparations
Hydrocortisone,0105020B0,Hydrocortisone acetate,1.5: Chronic bowel disorders
Hydrocortisone,1201010G0,Hydrocortisone acetate,12.1: Drugs acting on the ear
Hydrocortisone,1304000X0,Hydrocortisone acetate,13.4: Topical corticosteroids
Hydrocortisone,1304000W0,Hydrocortisone butyrate,13.4: Topical corticosteroids
Hydrocortisone,0603020L0,Hydrocortisone sodium phosphate,6.3: Corticosteroids (endocrine)
Hydrocortisone,0603020M0,Hydrocortisone sodium succinate,6.3: Corticosteroids (endocrine)
Hydrocortisone,1203010M0,Hydrocortisone (Sodium succinate),12.3: Drugs acting on the oropharynx
Hydroflumethiazide,0202040G0,Co-flumactone (Hydroflumethiazide/spironolactone),2.2: Diuretics
Hydrogen Peroxide,1201010S0,Hydrogen peroxide,12.1: Drugs acting on the ear
Hydrogen Peroxide,1203040I0,Hydrogen peroxide,12.3: Drugs acting on the oropharynx
Hydrogen Peroxide,1310050H0,Hydrogen peroxide,13.10: Anti-infective skin preparations
Hydrogen Peroxide,1311060I0,Hydrogen peroxide,"13.11: Skin cleansers,antiseptics and desloughing agents"
Hydrogen Peroxide,1201030N0,Urea hydrogen peroxide,12.1: Drugs acting on the ear
Hydromorphone,040702050,Hydromorphone hydrochloride,4.7: Analgesics
Hydrotalcite,0101010P0,Co-simalcite (Simeticone/hydrotalcite),1.1: Dyspepsia and gastro-oesophageal reflux disease
Hydrotalcite,0101010E0,Hydrotalcite,1.1: Dyspepsia and gastro-oesophageal reflux disease
Hydroxyapatite,0905011Z0,Hydroxyapatite,9.5: Minerals
Hydroxychloroquine,1001030C0,Hydroxychloroquine sulfate,10.1: Drugs used in rheumatic diseases and gout
Hydroxyquinoline,1310011T0,Potassium hydroxyquinoline sulphate,13.10: Anti-infective skin preparations
Hydroxyzine,0304010J0,Hydroxyzine hydrochloride,"3.4: Antihistamines, hyposensitisation and allergic emergencies"
Hyoscine,0406000A0,Hyoscine,4.6: Drugs used in nausea and vertigo
Hyoscine,0102000N0,Hyoscine butylbromide,1.2: Antispasmodics and other drugs altering gut motility
Hyoscine,0406000L0,Hyoscine hydrobromide,4.6: Drugs used in nausea and vertigo
Hyoscine,1105000J0,Hyoscine hydrobromide,11.5: Mydriatics and cycloplegics
Hyoscine,1501030H0,Hyoscine hydrobromide,15.1: General anaesthesia
Hypromellose,1108010F0,Hypromellose,11.8: Miscellaneous ophthalmic preparations
Ibandronic Acid,0606020W0,Ibandronic acid,6.6: Drugs affecting bone metabolism
Ibrutinib,0801050BS,Ibrutinib,8.1: Cytotoxic drugs
Ibuprofen,1001010AM,Dexibuprofen,10.1: Drugs used in rheumatic diseases and gout
Ibuprofen,0701011F0,Ibuprofen,7.1: Drugs used in obstetrics
Ibuprofen,1003020P0,Ibuprofen,10.3: Drugs for soft-tissue disorders and topical pain relief
Ibuprofen,1001010J0,Ibuprofen,10.1: Drugs used in rheumatic diseases and gout
Ibuprofen,1001010AD,Ibuprofen lysine,10.1: Drugs used in rheumatic diseases and gout
Ibuprofen,0309020AA,Ibuprofen/pseudoephedrine hydrochloride,3.9: Cough preparations
Ibuprofen,1001010AP,Ibuprofen sodium dihydrate,10.1: Drugs used in rheumatic diseases and gout
Ibuprofen,0407010AD,Paracetamol and ibuprofen,4.7: Analgesics
Icatibant,0304030H0,Icatibant acetate,"3.4: Antihistamines, hyposensitisation and allergic emergencies"
Ichthammol,1305010J0,Ichthammol,13.5: Preparations for eczema and psoriasis
Ichthammol,1305010AE,Zinc paste and ichthammol,13.5: Preparations for eczema and psoriasis
Idebenone,0411000H0,Idebenone,4.11: Drugs for dementia
Idebenone,1108030AB,Idebenone,11.8: Miscellaneous ophthalmic preparations
Idoxuridine,1310030I0,Idoxuridine in dimethyl sulfoxide,13.10: Anti-infective skin preparations
Ilex,0205052C0,Candesartan cilexetil,2.5: Hypertension and heart failure
Iloprost,0205010V0,Iloprost,2.5: Hypertension and heart failure
Imatinib,0801050AA,Imatinib mesilate,8.1: Cytotoxic drugs
Imidapril,0205051W0,Imidapril hydrochloride,2.5: Hypertension and heart failure
Imipenem,0501022D0,Imipenem with cilastatin,5.1: Antibacterial drugs
Imipramine,0403010N0,Imipramine hydrochloride,4.3: Antidepressant drugs
Imipramine,0403010Y0,Trimipramine maleate,4.3: Antidepressant drugs
Imiquimod,1307000V0,Imiquimod,13.7: Preparations for warts and calluses
Inclisiran,0212000AM,Inclisiran,2.12: Lipid-regulating drugs
Indacaterol,0301040Y0,Indacaterol/glycopyrronium,3.1: Bronchodilators
Indacaterol,0301011X0,Indacaterol maleate,3.1: Bronchodilators
Indacaterol,0302000X0,Indacaterol/mometasone,3.2: Corticosteroids (respiratory)
Indacaterol,0302000W0,Mometasone/glycopyrronium/indacaterol,3.2: Corticosteroids (respiratory)
Indapamide,0202010P0,Indapamide,2.2: Diuretics
Indapamide,0205051AB,Perindopril tosilate/indapamide,2.5: Hypertension and heart failure
Indoramin,0205040I0,Indoramin,2.5: Hypertension and heart failure
Indoramin,0704010M0,Indoramin,7.4: Drugs for genito-urinary disorders
Infliximab,1001030T0,Infliximab,10.1: Drugs used in rheumatic diseases and gout
Ingenol Mebutate,1308010Z0,Ingenol mebutate,13.8: Sunscreens and camouflagers
Inosine,0503021D0,Inosine pranobex,5.3: Antiviral drugs
Inosine Pranobex,0503021D0,Inosine pranobex,5.3: Antiviral drugs
Insulin Aspart,0601012W0,Biphasic insulin aspart,6.1: Drugs used in diabetes
Insulin Aspart,0601011A0,Insulin aspart,6.1: Drugs used in diabetes
Insulin Degludec,0601012Z0,Insulin degludec,6.1: Drugs used in diabetes
Insulin Detemir,0601012X0,Insulin detemir,6.1: Drugs used in diabetes
Insulin Glargine,0601012V0,Insulin glargine,6.1: Drugs used in diabetes
Insulin Glargine,0601012AB,Insulin glargine/lixisenatide,6.1: Drugs used in diabetes
Insulin Glulisine,0601011P0,Insulin glulisine,6.1: Drugs used in diabetes
Insulin Human,0601011R0,Insulin human,6.1: Drugs used in diabetes
Insulin Lispro,0601012F0,Biphasic insulin lispro,6.1: Drugs used in diabetes
Insulin Lispro,0601011L0,Insulin Lispro,6.1: Drugs used in diabetes
