inchi_key,atc_codes,chembl_id,drug_name
XIQVNETUBQGFHX-UHFFFAOYSA-N,['G04BD04'],CHEMBL1231,Oxybutynin
BRUQQQPBMZOVGD-XFKAJCMBSA-N,['N02AA05'],CHEMBL656,Oxycodone
MYMOFIZGZYHOMD-UHFFFAOYSA-N,['V03AN01'],CHEMBL1234886,Oxygen
WYWIFABBXFUGLM-UHFFFAOYSA-N,"['D11AX27', 'R01AA05', 'S01GA04', 'R01AB07']",CHEMBL762,Oxymetazoline
ICMWWNHDUZJFDW-DHODBPELSA-N,['A14AA05'],CHEMBL1200585,Oxymetholone
XCWPUUGSGHNIDZ-UHFFFAOYSA-N,['N05AE01'],CHEMBL2107011,Oxypertine
HFHZKZSRXITVMK-UHFFFAOYSA-N,[],CHEMBL1228,Oxyphenbutazone
SJDACOMXKWHBOW-UHFFFAOYSA-N,['A06AB01'],CHEMBL245807,Oxyphenisatine
OWFJMIVZYSDULZ-PXOLEDIWSA-N,[],CHEMBL4280957,Oxytetracycline
XNOPRXBHLZRZKH-DSZYJQQASA-N,['H01BB02'],CHEMBL395429,Oxytocin
XRVDGNKRPOAQTN-FQEVSTJZSA-N,['L04AA38'],CHEMBL3707247,Ozanimod
RCINICONZNJXQF-MZXODVADSA-N,['L01CD01'],CHEMBL428647,Paclitaxel
HWXVIOGONBBTBY-ONEGZZNKSA-N,['L01EJ03'],CHEMBL2035187,Pacritinib
AHJRHEGDXFFMBM-UHFFFAOYSA-N,['L01EF01'],CHEMBL189963,Palbociclib
PMXMIIMHBWHSKN-UHFFFAOYSA-N,['N05AX13'],CHEMBL1621,Paliperidone
IPCSVZSSVZVIGE-UHFFFAOYSA-N,[],CHEMBL82293,Palmitic Acid
CPZBLNMUGSZIPR-NVXWUHKLSA-N,"['A04AA55', 'A04AA05']",CHEMBL1189679,Palonosetron
WRUUGTRCQOWXEG-UHFFFAOYSA-N,['M05BA03'],CHEMBL834,Pamidronic Acid
GVEAYVLWDAFXET-XGHATYIMSA-N,['M03AC01'],CHEMBL185073,Pancuronium
FPOHNWQLNRZRFC-ZHACJKMWSA-N,['L01XH03'],CHEMBL483254,Panobinostat
IQPSEEYGBUAQFF-UHFFFAOYSA-N,['A02BC02'],CHEMBL1502,Pantoprazole
LGFMXOTUSSVQJV-NEYUFSEYSA-N,[],,Papaveretum
XQYZDYMELSJDRZ-UHFFFAOYSA-N,"['G04BE52', 'G04BE02', 'A03AD01']",CHEMBL19224,Papaverine
RZVAJINKPMORJF-UHFFFAOYSA-N,"['N02BE51', 'N02BE01', 'N02BE71']",CHEMBL112,Paracetamol
WXNZTHHGJRFXKQ-UHFFFAOYSA-N,[],CHEMBL57053,Parachlorophenol
OCJBOOLMMGQPQU-UHFFFAOYSA-N,[],CHEMBL190982,Paradichlorobenzene
SQYNKIJPMDEDEG-UHFFFAOYSA-N,['N05CC05'],CHEMBL1410743,Paraldehyde
CBCKQZAAMUWICA-UHFFFAOYSA-N,[],CHEMBL403741,Paraphenylenediamine
VMJDZRLRUKYZSP-UHFFFAOYSA-N,[],,Parathyroid
TZRHLKRLEZJVIJ-UHFFFAOYSA-N,['M01AH04'],CHEMBL1206690,Parecoxib
BPKAHTKRCLCHEA-UBFJEZKGSA-N,['H05BX02'],CHEMBL1200622,Paricalcitol
UAUIUKWPKRJZJV-QPLHLKROSA-N,[],CHEMBL3391662,Paritaprevir
AHOUBRCZNHFOSL-YOEHRIQHSA-N,['N06AB05'],CHEMBL490,Paroxetine
AVFIYMSJDDGDBQ-UHFFFAOYSA-N,[],CHEMBL483219,Parthenium
KTEXNACQROZXEV-PVLRGYAZSA-N,[],CHEMBL388727,Parthenolide
VMZMNAABQBOLAK-DBILLSOUSA-N,['H01CB05'],CHEMBL3349607,Pasireotide
RTMBGDBBDQKNNZ-UHFFFAOYSA-L,[],,Patent Blue V
CUIHSIWYWATEQL-UHFFFAOYSA-N,['L01EX03'],CHEMBL477772,Pazopanib
WLCZTRVUXYALDD-UHFFFAOYSA-N,[],,Pegaptanib
GAQMWPRWVIGRRV-IVDGIBIRSA-N,[],,Pegfilgrastim
CQPWQUAJPPFCDP-ROUUACIJSA-N,[],,Pegunigalsidase Alfa
NPOCDVAOUKODSQ-ZDUSSCGKSA-N,[],,Pegvaliase
WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,['L01BA04'],CHEMBL225072,Pemetrexed
HCDMJFOHIXMBOV-UHFFFAOYSA-N,['L01EN02'],CHEMBL4297522,Pemigatinib
NRNCYVBFPDDJNE-UHFFFAOYSA-N,['N06BA05'],CHEMBL1177,Pemoline
KQXKVJAGOJTNJS-HNNXBMFYSA-N,['C07AA23'],CHEMBL1290,Penbutolol
JNTOCHDNEULJHD-UHFFFAOYSA-N,"['J05AB13', 'D06BB06']",CHEMBL1540,Penciclovir
VVNCNSJFMMFHPL-VKHMYHEASA-N,['M01CC01'],CHEMBL1430,Penicillamine
TZRXHJWUDPFEEY-UHFFFAOYSA-N,"['C01DA55', 'C01DA05']",CHEMBL466659,Pentaerythritol Tetranitrate
NEYNJQRKHLUJRU-DZUOILHNSA-N,['V04CG04'],CHEMBL1328,Pentagastrin
XDRYMKDFEDOLFX-UHFFFAOYSA-N,[],CHEMBL55,Pentamidine
VOKSWYLNZZRQPF-GDIGMMSISA-N,[],,Pentazocine
QPCDCPDFJACHGM-UHFFFAOYSA-N,[],CHEMBL780,Pentetic Acid
CNLWNYCFDMAZCB-HUVROIHYSA-N,[],,Pentetreotide
WEXRUCMBJFQVBZ-UHFFFAOYSA-N,['N05CA01'],CHEMBL448,Pentobarbital
FPVKHBSQESCIEP-JQCXWYLXSA-N,['L01XX08'],CHEMBL1580,Pentostatin
BYPFEZZEUUWMEJ-UHFFFAOYSA-N,['C04AD03'],CHEMBL628,Pentoxifylline
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,[],CHEMBL1200921,Pepsin
PRMWGUBFXWROHD-UHFFFAOYSA-N,['N03AX22'],CHEMBL1214124,Perampanel
QYSGYZVSCZSLHT-UHFFFAOYSA-N,[],CHEMBL1663,Perflutren
YEHCICAEULNIGD-MZMPZRCHSA-N,['N04BC02'],CHEMBL531,Pergolide
LUALIOATIOESLM-UHFFFAOYSA-N,['N05AC01'],CHEMBL251940,Pericyazine
IPVQLZZIHOAWMC-QXKUPLGCSA-N,['C09AA04'],CHEMBL1581,Perindopril
RLLPVAHGXHCWKJ-UHFFFAOYSA-N,"['P03AC04', 'P03AC54']",CHEMBL1525,Permethrin
RGCVKNLCSQQDEP-UHFFFAOYSA-N,['N05AB03'],CHEMBL567,Perphenazine
XADCESSVHJOZHK-UHFFFAOYSA-N,"['N02AB52', 'N02AB02', 'N02AB72']",CHEMBL607,Pethidine
CPJSUEIXXCENMM-UHFFFAOYSA-N,"['N02BE53', 'N02BE03', 'N02BE73']",CHEMBL16073,Phenacetin
VEQOALNAAJBPNY-UHFFFAOYSA-N,"['N02BB71', 'S02DA03', 'N02BB51', 'N02BB01']",CHEMBL277474,Phenazone
QPFYXYFORQJZEC-UHFFFAOYSA-N,[],CHEMBL1625467,Phenazopyridine
RMUCZJUITONUFY-UHFFFAOYSA-N,['N06AF03'],CHEMBL1089,Phenelzine
NONJJLVGHLVQQM-JHXYUMNGSA-N,['J01CE05'],CHEMBL1614637,Phenethicillin
NFBAXHOPROOJAW-UHFFFAOYSA-N,['B01AA02'],CHEMBL711,Phenindione
IJHNSHDBIRRJRN-UHFFFAOYSA-N,"['D04AA16', 'R06AB05']",CHEMBL1193,Pheniramine
OOBHFESNSZDWIU-UHFFFAOYSA-N,[],CHEMBL1201208,Phenmetrazine
DDBREPKUVSBGFI-UHFFFAOYSA-N,['N03AA02'],CHEMBL40,Phenobarbital
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,"['R02AA19', 'C05BB05', 'N01BX03', 'D08AE03']",CHEMBL14060,Phenol
KJFMBFZCATUALV-UHFFFAOYSA-N,['A06AB04'],CHEMBL63857,Phenolphthalein
IPOPQVVNCFQFRK-UHFFFAOYSA-N,['N01AH04'],CHEMBL2105385,Phenoperidine
SBNFWQZLDJGRLK-UHFFFAOYSA-N,"['P03AC03', 'P03AC53']",CHEMBL1322884,Phenothrin
QZVCTJOXCFMACW-UHFFFAOYSA-N,['C04AX02'],CHEMBL753,Phenoxybenzamine
QCDWFXQBSFUVSP-UHFFFAOYSA-N,[],CHEMBL1229846,Phenoxyethanol
BPLBGHOLXOTWMN-MBNYWOFBSA-N,['J01CE02'],CHEMBL615,Phenoxymethylpenicillin
DHHVAGZRUROJKS-UHFFFAOYSA-N,['A08AA01'],CHEMBL1574,Phentermine
MRBDMNSDAVCSSF-UHFFFAOYSA-N,"['C04AB01', 'V03AB36']",CHEMBL597,Phentolamine
COLNVLDHVKWLRT-QMMMGPOBSA-N,[],CHEMBL301523,Phenylalanine
VYMDGNCVAMGZFE-UHFFFAOYSA-N,"['M01AA01', 'M02AA01']",CHEMBL101,Phenylbutazone
OBKXEAXTFZPCHS-UHFFFAOYSA-N,[],CHEMBL1469,Phenylbutyric Acid
SONNWYBIRXJNDC-VIFPVBQESA-N,"['R01AA04', 'R01BA53', 'R01BA03', 'S01FB01', 'S01GA05', 'C01CA06', 'S01GA55', 'R01AB01']",CHEMBL1215,Phenylephrine
WRMNZCZEMHIOCP-UHFFFAOYSA-N,[],CHEMBL448500,Phenylethyl Alcohol
DLNKOYKMWOXYQA-VXNVDRBHSA-N,[],CHEMBL2092846,Phenylpropanolamine
IZRPKIZLIFYYKR-UHFFFAOYSA-N,[],CHEMBL186720,Phenyltoloxamine
CXOFVDLJLONNDW-UHFFFAOYSA-N,"['N03AB02', 'N03AB52']",CHEMBL16,Phenytoin
GPFAJKDEDBRFOS-FKQDBXSBSA-N,['R05DA08'],CHEMBL2105224,Pholcodine
NBIIXXVUZAFLBC-UHFFFAOYSA-N,[],CHEMBL1187,Phosphoric Acid
OAICVXFJPJFONN-UHFFFAOYSA-N,[],,Phosphorus
VJYSBPDEJWLKKJ-NLIMODCCSA-N,[],CHEMBL3545123,Pibrentasvir
QCHFTSOMWOSFHM-WPRPVWTQSA-N,"['N07AX01', 'S01EB01', 'S01EB51']",CHEMBL550,Pilocarpine
KASDHRXLYQOAKZ-XDSKOBMDSA-N,['D11AH02'],CHEMBL1200686,Pimecrolimus
YVUQSNJEYSNKRX-UHFFFAOYSA-N,['N05AG02'],CHEMBL1423,Pimozide
JZQKKSLKJUAGIC-UHFFFAOYSA-N,['C07AA03'],CHEMBL500,Pindolol
CUZHJZGRKFEZIY-UHFFFAOYSA-N,[],,Pinene (Alpha And Beta)
HYAFETHFCAUJAY-UHFFFAOYSA-N,['A10BG03'],CHEMBL595,Pioglitazone
WPUKUEMZZRVAKZ-UHFFFAOYSA-N,['A03AB14'],CHEMBL1619528,Pipenzolate
IVBHGBMCVLDMKU-GXNBUGAJSA-N,['J01CA12'],CHEMBL702,Piperacillin
UCRHFBCYFMIWHC-UHFFFAOYSA-N,[],CHEMBL303933,Piperaquine
GLUUGHFHXGJENI-UHFFFAOYSA-N,['P02CB01'],CHEMBL1412,Piperazine
GMZVRMREEHBGGF-UHFFFAOYSA-N,['N06BX03'],CHEMBL36715,Piracetam
RMHMFHUVIITRHF-UHFFFAOYSA-N,['A02BX03'],CHEMBL9967,Pirenzepine
UJEWTUDSLQGTOA-UHFFFAOYSA-N,['C03CA03'],CHEMBL349803,Piretanide
ISWRGOKTTBVCFA-UHFFFAOYSA-N,['L04AX05'],CHEMBL1256391,Pirfenidone
IHEHEFLXQFOQJO-UHFFFAOYSA-N,['N02AC03'],CHEMBL559288,Piritramide
QYSPLQLAKJAUJT-UHFFFAOYSA-N,"['M01AC01', 'M02AA07', 'S01BC06']",CHEMBL527,Piroxicam
NNACHAUCXXVJSP-UHFFFAOYSA-N,['N07XX11'],CHEMBL462605,Pitolisant
ZEMIJUDPLILVNQ-ZXFNITATSA-N,['J01CA02'],CHEMBL3182343,Pivampicillin
NPGNOVNWUSPMDP-HLLBOEOZSA-N,[],CHEMBL1616433,Pivmecillinam
PEZPMAYDXJQYRV-UHFFFAOYSA-N,['L01DB11'],CHEMBL167731,Pixantrone
FIADGNVRKBPQEU-UHFFFAOYSA-N,['N02CX01'],CHEMBL294951,Pizotifen
YIQPUIGJQJDJOS-UHFFFAOYSA-N,['L03AX16'],CHEMBL18442,Plerixafor
OKTJSMMVPCPJKN-UHFFFAOYSA-N,"['A07BA01', 'A07BA51']",CHEMBL2106049,Plumbago
YJGVMLPVUAXIQN-XVVDYKMHSA-N,['D06BB04'],CHEMBL61,Podophyllotoxin
YJGVMLPVUAXIQN-XVVDYKMHSA-N,['D06BB04'],CHEMBL61,Podophyllum
CQRKVVAGMJJJSR-UHFFFAOYSA-N,['A03AB11'],CHEMBL2110948,Poldine
RVGRUAULSDPKGF-UHFFFAOYSA-N,[],,Poloxamer
XEEYBQQBJWHFJM-UHFFFAOYSA-N,[],,Polysaccharide-Iron Complex
UVSMNLNDYGZFPF-UHFFFAOYSA-N,['L04AX06'],CHEMBL43452,Pomalidomide
PHXJVRSECIGDHY-UHFFFAOYSA-N,['L01EA05'],CHEMBL1171837,Ponatinib
LPAUOXUZGSBGDU-ULCCENQXSA-N,[],,Ponesimod
RAGOYPUPXAKGKH-XAKZXMRKSA-N,['J02AC04'],CHEMBL1397,Posaconazole
ZLMJMSJWJFRBEC-UHFFFAOYSA-N,[],CHEMBL1201290,Potassium
SCVFZCLFOSHCOH-UHFFFAOYSA-M,['B05XA17'],CHEMBL1201058,Potassium Acetate
XAEFZNCEHLXOMS-UHFFFAOYSA-M,[],CHEMBL2105241,Potassium Benzoate
TYJJADVDDVDEDZ-UHFFFAOYSA-M,['A12BA04'],CHEMBL2106975,Potassium Bicarbonate
WCUXLLCKKVVCTQ-UHFFFAOYSA-M,"['A12BA51', 'A12BA01', 'B05XA01']",CHEMBL1200731,Potassium Chloride
QEEAPRPFLLJWCF-UHFFFAOYSA-K,[],CHEMBL1200458,Potassium Citrate
KMUONIBRACKNSN-UHFFFAOYSA-N,[],,Potassium Dichromate
KWYUFKZDYYNOTN-UHFFFAOYSA-M,[],CHEMBL2103983,Potassium Hydroxide
JLKDVMWYMMLWTI-UHFFFAOYSA-M,[],,Potassium Iodate
NLKNQRATVPKPDG-UHFFFAOYSA-M,"['R05CA02', 'V03AB21', 'S01XA04']",CHEMBL1141,Potassium Iodide
FGIUAXJPYTZDNR-UHFFFAOYSA-N,[],CHEMBL1644029,Potassium Nitrate
VZJVWSHVAAUDKD-UHFFFAOYSA-N,[],,Potassium Permanganate
LWIHDJKSTIGBAC-UHFFFAOYSA-K,[],,Potassium Phosphate
CHHHXKFHOYLYRE-STWYSWDKSA-M,[],CHEMBL2106930,Potassium Sorbate
OTYBMLCTZGSZBG-UHFFFAOYSA-L,[],CHEMBL2021424,Potassium Sulphate
ZNNZYHKDIALBAK-UHFFFAOYSA-M,[],CHEMBL2106973,Potassium Thiocyanate
WHNWPMSKXPGLAX-UHFFFAOYSA-N,[],CHEMBL1878943,Povidone
CPKVUHPKYQGHMW-UHFFFAOYSA-N,[],CHEMBL5424182,Povidone-Iodine
DURULFYMVIFBIR-UHFFFAOYSA-N,['C07AB01'],CHEMBL6995,Practolol
GBLBJPZSROAGMF-SIYOEGHHSA-N,[],CHEMBL5171764,Pralsetinib
FASDKYOPVNHBLU-ZETCQYMHSA-N,['N04BC05'],CHEMBL301265,Pramipexole
DQKXQSGTHWVTAD-UHFFFAOYSA-N,"['D04AB07', 'C05AD07']",CHEMBL1198,Pramocaine
FMGSKLZLMKYGDP-USOAJAOKSA-N,"['A14AA07', 'G03XX01']",CHEMBL90593,Prasterone
DTGLZDAWLRGWQN-UHFFFAOYSA-N,['B01AC22'],CHEMBL1201772,Prasugrel
TUZYXOIXSAXUGO-PZAWKZKUSA-N,['C10AA03'],CHEMBL1144,Pravastatin
MWQCHHACWWAQLJ-UHFFFAOYSA-N,['N05BA11'],CHEMBL969,Prazepam
FSVJFNAIGNNGKK-UHFFFAOYSA-N,['P02BA01'],CHEMBL976,Praziquantel
IENZQIKPVFGBNW-UHFFFAOYSA-N,['C02CA01'],CHEMBL2,Prazosin
OIGNJSKKLXVSLS-VWUMJDOOSA-N,"['S02BA03', 'D07XA02', 'R01AD02', 'A01AC04', 'D07AA03', 'R01AD52', 'C05AA04', 'S03BA02', 'A07EA01', 'H02AB06', 'A01AC54', 'S01BA04', 'S01CB02']",CHEMBL131,Prednisolone
XOFYZVNMUHMLCC-ZPOLXVRWSA-N,"['A07EA03', 'H02AB07']",CHEMBL635,Prednisone
AYXYPKUFHZROOJ-ZETCQYMHSA-N,['N02BF02'],CHEMBL1059,Pregabalin
ADUKCCWBEDSMEB-NSHDSACASA-N,['C01CA13'],CHEMBL1160714,Prenalterol
RQXCLMGKHJWMOA-UHFFFAOYSA-N,['M03BX03'],CHEMBL404215,Pridinol
MVFGUOIZUNYYSO-UHFFFAOYSA-N,"['N01BB04', 'N01BB54']",CHEMBL1194,Prilocaine
DQMZLTXERSFNPB-UHFFFAOYSA-N,['N03AA03'],CHEMBL856,Primidone
MVTQIFVKRXBCHS-FHWPYUEJSA-N,[],,Pristinamycin
DBABZHXKTCFAPX-UHFFFAOYSA-N,['M04AB01'],CHEMBL897,Probenecid
FYPMFJGVHOHGLL-UHFFFAOYSA-N,['C10AX02'],CHEMBL608,Probucol
REQCZEXYDRLIBE-UHFFFAOYSA-N,['C01BA02'],CHEMBL640,Procainamide
MFDFERRIHVXMIY-UHFFFAOYSA-N,"['N01BA52', 'N01BA02', 'S01HA05', 'C05AD05']",CHEMBL569,Procaine
CPTBDICYNRMXFX-UHFFFAOYSA-N,['L01XB01'],CHEMBL1321,Procarbazine
WIKYUJGCLQQFNW-UHFFFAOYSA-N,['N05AB04'],CHEMBL728,Prochlorperazine
WYDUSKDSKCASEF-UHFFFAOYSA-N,['N04AA04'],CHEMBL86715,Procyclidine
WDVSHHCDHLJJJR-UHFFFAOYSA-N,[],CHEMBL55400,Proflavine
RJKFOVLPORLFTN-LEKSSAKUSA-N,['G03DA04'],CHEMBL103,Progesterone
SSOLNOMRVKKSON-UHFFFAOYSA-N,"['P01BB01', 'P01BB51']",CHEMBL1377,Proguanil
ONIBWKKTOPOVIA-BYPYZUCNSA-N,[],CHEMBL54922,Proline
OJCPSBCUMRIPFL-UHFFFAOYSA-N,['N06BX14'],CHEMBL2111047,Prolintane
ZGUGWUXLJSTTMA-UHFFFAOYSA-N,['N05AA03'],CHEMBL564,Promazine
PWWVAXIEGOYWEE-UHFFFAOYSA-N,"['R06AD52', 'D04AA10', 'R06AD02']",CHEMBL643,Promethazine
JWHAUXFOSRPERK-UHFFFAOYSA-N,['C01BC03'],CHEMBL631,Propafenone
WTFXJFJYEJZMFO-UHFFFAOYSA-N,"['S01AX15', 'D08AC03']",CHEMBL23013,Propamidine
VVWYOYDLCMFIEM-UHFFFAOYSA-N,['A03AB05'],CHEMBL1180725,Propantheline
QPCVHQBVMYCJOM-UHFFFAOYSA-N,['G04BD06'],CHEMBL1078261,Propiverine
OLBCVFGFOZPWHH-UHFFFAOYSA-N,['N01AX10'],CHEMBL526,Propofol
AQHHHDLHHXJYJD-UHFFFAOYSA-N,['C07AA05'],CHEMBL27,Propranolol
QELSKZZBTMNZEB-UHFFFAOYSA-N,[],CHEMBL194014,Propyl Hydroxybenzoate
DNIAPMSPPWPWGF-UHFFFAOYSA-N,[],CHEMBL286398,Propylene Glycol
IBLKWZIFZMJLFL-UHFFFAOYSA-N,[],CHEMBL1327532,Propylene Phenoxetol
ROSXARVHJNYYDO-UHFFFAOYSA-N,['V08AD03'],CHEMBL1200821,Propyliodone
KNAHARQHSZJURB-UHFFFAOYSA-N,['H03BA02'],CHEMBL1518,Propylthiouracil
PXWLVJLKJGVOKE-UHFFFAOYSA-N,"['N02BB04', 'N02BB54', 'N02BB74']",CHEMBL28318,Propyphenazone
VRDIULHPQTYCLN-UHFFFAOYSA-N,['J04AD01'],CHEMBL1378024,Prothionamide
VRDIULHPQTYCLN-UHFFFAOYSA-N,['J04AD01'],CHEMBL1378024,Protionamide
XNSAINXGIQZQOO-SRVKXCTJSA-N,['V04CJ02'],CHEMBL1472,Protirelin
BWPIARFWQZKAIA-UHFFFAOYSA-N,['N06AA11'],CHEMBL668,Protriptyline
KCLANYCVBBTKTO-UHFFFAOYSA-N,['S01HA04'],CHEMBL1196,Proxymetacaine
ZPMNHBXQOOVQJL-UHFFFAOYSA-N,['A06AX05'],CHEMBL117287,Prucalopride
PWNMXPDKBYZCOO-UHFFFAOYSA-N,['J01MA17'],CHEMBL422648,Prulifloxacin
KWGRBVOPPLSCSI-WCBMZHEXSA-N,"['R01BA52', 'R01BA02']",CHEMBL1590,Pseudoephedrine
YSAUAVHXTIETRK-AATRIKPKSA-N,['P02CC01'],CHEMBL1626223,Pyrantel
IPEHBUMCGVEMRF-UHFFFAOYSA-N,['J04AK01'],CHEMBL614,Pyrazinamide
RVOLLAQWKVFTGE-UHFFFAOYSA-N,['N07AA02'],CHEMBL1115,Pyridostigmine
WKSAUQYGYAYLPV-UHFFFAOYSA-N,"['P01BD01', 'P01BD51']",CHEMBL36,Pyrimethamine
YBBJKCMMCRQZMA-UHFFFAOYSA-N,[],CHEMBL1650619,Pyrithione
FJWGYAHXMCUOOM-QHOUIDNNSA-N,[],,Pyroxylin
URKOMYMAXPYINW-UHFFFAOYSA-N,['N05AH04'],CHEMBL716,Quetiapine
GDFGTRDCCWFXTG-ZIFCJYIRSA-N,[],,Quinagolide
JSDRRTOADPPCHY-HSQYWUDLSA-N,['C09AA06'],CHEMBL1592,Quinapril
LOUPRKONTZGTKE-LHHVKLHASA-N,"['C01BA01', 'C01BA51', 'C01BA71']",CHEMBL1294,Quinidine
LOUPRKONTZGTKE-WZBLMQSHSA-N,"['M09AA72', 'P01BC01']",CHEMBL170,Quinine
WTHRRGMBUAHGNI-LCYNINFDSA-N,[],CHEMBL1200649,Quinupristin
YREYEVIYCVEVJK-UHFFFAOYSA-N,"['A02BC04', 'A02BC54']",CHEMBL1219,Rabeprazole
NOOLISFMXDJSKH-KXUCPTDWSA-N,[],CHEMBL470670,Racementhol
FFEARJCKVFRZRR-UHFFFAOYSA-N,[],CHEMBL274119,Racemethionine
HCWPIIXVSYCSAN-OIOBTWANSA-N,[],CHEMBL4297420,Radium-223
GZUITABIAKMVPG-UHFFFAOYSA-N,['G03XC01'],CHEMBL81,Raloxifene
CZFFBEXEKNGXKS-UHFFFAOYSA-N,['J05AJ01'],CHEMBL254316,Raltegravir
IVTVGDXNLFLDRM-HNNXBMFYSA-N,['L01BA03'],CHEMBL225071,Raltitrexed
HDACQVRGBOVJII-JBDAPHQKSA-N,['C09AA05'],CHEMBL1168,Ramipril
VMXUWOKSQNHOCA-UKTHLTGXSA-N,[],,Ranitidine
XAUTYMZTJWXZHZ-UHFFFAOYSA-K,['A02BA07'],CHEMBL2111286,Ranitidine Bismuth Citrate
XKLMZUWKNUAPSZ-UHFFFAOYSA-N,['C01EB18'],CHEMBL1404,Ranolazine
RUOKEQAAGRXIBM-GFCCVEGCSA-N,['N04BD02'],CHEMBL887,Rasagiline
BMKDZUISNHGIBY-UHFFFAOYSA-N,[],CHEMBL444186,Razoxane
CBQGYUDMJHNJBX-RTBURBONSA-N,[],CHEMBL383921,Reboxetine
LZPZPHGJDAGEJZ-AKAIJSEGSA-N,[],CHEMBL317052,Regadenoson
FNHKPVJBJVTLMP-UHFFFAOYSA-N,['L01EX05'],CHEMBL1946170,Regorafenib
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,[],CHEMBL3112741,Relebactam
AOMXMOCNKJTRQP-UHFFFAOYSA-N,['L02BX04'],CHEMBL1800159,Relugolix
RWWYLEGWBNMMLJ-YSOARWBDSA-N,['J05AB16'],CHEMBL4065616,Remdesivir
ZTVQQQVZCWLTDF-UHFFFAOYSA-N,['N01AH06'],CHEMBL1005,Remifentanil
FAEKWTJYAYMJKF-QHCPKHFHSA-N,['A10BX02'],CHEMBL1272,Repaglinide
WVLAAKXASPCBGT-UHFFFAOYSA-N,"['R03CC14', 'R03AC15']",CHEMBL1095607,Reproterol
QEVHRUUCFGRFIF-MDEJGZGSSA-N,"['C02AA52', 'C02AA02']",CHEMBL772,Reserpine
GHMLBKRAJCXXBS-UHFFFAOYSA-N,"['S01AX06', 'D10AX02']",CHEMBL24147,Resorcinol
STZYTFJPGGDRJD-FJJJPKKESA-N,[],,Retapamulin
PCOBBVZJEWWZFR-UHFFFAOYSA-N,['N03AX21'],CHEMBL41355,Retigabine
FPIPGXGPPPQFEQ-OVSJKPMPSA-N,"['D10AD02', 'S01XA02', 'A11CA01', 'R01AX02']",CHEMBL986,Retinol
IWUCXVSUMQZMFG-AFCXAGJDSA-N,['J05AP01'],CHEMBL1643,Ribavirin
RHXHGRAEPCAFML-UHFFFAOYSA-N,[],CHEMBL3545110,Ribociclib
AZFBLLCNOQPJGJ-VXTBVIBXSA-N,[],CHEMBL287414,Rifabutin
JQXXHWHPUNPDRT-WLSIYKJHSA-N,['J04AB02'],CHEMBL374478,Rifampicin
HJYYPODYNSCCOU-ODRIEIDWSA-N,"['S02AA12', 'A07AA13', 'J04AB03', 'D06AX15', 'S01AA16']",CHEMBL437765,Rifamycin
NZCRJKRKKOLAOJ-XRCRFVBUSA-N,"['D06AX11', 'A07AA11']",CHEMBL1617,Rifaximin
YIBOMRUWOWDFLG-ONEGZZNKSA-N,['J05AG05'],CHEMBL175691,Rilpivirine
FTALBRSUTCGOEG-UHFFFAOYSA-N,['N07XX02'],CHEMBL744,Riluzole
KRNAOFGYEFKHPB-ANJVHQHFSA-N,['N02CD06'],CHEMBL2178422,Rimegepant
QTTRZHGPGKRAFB-OOKHYKNYSA-N,"['H02AB12', 'S01BA13']",CHEMBL1200617,Rimexolone
IYMMESGOJVNCKV-UHFFFAOYSA-N,['R03AC05'],CHEMBL88055,Rimiterol
JZCPYUJPEARBJL-UHFFFAOYSA-N,['A08AX01'],CHEMBL111,Rimonabant
WXXSNCNJFUAIDG-UHFFFAOYSA-N,['C02KX05'],CHEMBL2107834,Riociguat
CEFJVGZHQAGLHS-UHFFFAOYSA-N,['L01EX19'],CHEMBL4216467,Ripretinib
ASKZRYGFUPSJPN-UHFFFAOYSA-N,['M09AX10'],CHEMBL4297528,Risdiplam
IIDJRNMFWXDHID-UHFFFAOYSA-N,['M05BA07'],CHEMBL923,Risedronic Acid
RAPZEAPATHNIPO-UHFFFAOYSA-N,['N05AX08'],CHEMBL85,Risperidone
IOVGROKTTNBUGK-SJKOYZFVSA-N,[],CHEMBL489553,Ritodrine
NCDNCNXCDXHOMX-XGKFQTDJSA-N,['J05AE03'],CHEMBL163,Ritonavir
KGFYHTZWPPHNLQ-AWEZNQCLSA-N,['B01AF01'],CHEMBL198362,Rivaroxaban
XSVMFMHYUFZWBK-NSHDSACASA-N,['N06DA03'],CHEMBL636,Rivastigmine
ULFRLSNUDGIQQP-UHFFFAOYSA-N,['N02CC04'],CHEMBL905,Rizatriptan
YXRDKMPIGHSVRX-OOJCLDBCSA-N,[],CHEMBL1201244,Rocuronium
RZJQGNCSTQAWON-UHFFFAOYSA-N,['M01AH02'],CHEMBL122,Rofecoxib
MNDBXUUTURYVHR-UHFFFAOYSA-N,['R03DX07'],CHEMBL193240,Roflumilast
FIVSJYGQAIEMOC-ZGNKEGEESA-N,['A04AD14'],CHEMBL3707331,Rolapitant
UHSKFQJFRQCDBE-UHFFFAOYSA-N,['N04BC04'],CHEMBL589,Ropinirole
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,['N01BB09'],CHEMBL1077896,Ropivacaine
