Isotope_Atom,atom_chiral_undef,cid,Log P_Xlogp3,Heavy_Atom,Compound Complexity_N/A,bond_chiral_undef,charge,Topological_Polar Surface Area,atom_chiral_def,bond_chiral_def,Molecular Weight_N/A,Weight_Monoisotopic,Covalent_Unit,Count_Hydrogen Bond Acceptor,Count_Hydrogen Bond Donor,Mass_Exact,Count_Rotatable Bond
5,112,0,0,0,6,0,12,1,41,822,558.6,60823,558.25300038,0,4,2,558.25300038
-1.9,416,0,0,0,15,0,18,1,68,1770,994.2,5311010,993.44120896,0,11,9,993.44120896
5.2,54.4,0,0,0,3,0,2,1,26,595,366.8,74989,366.1022722,0,1,0,366.1022722
7.9,126,2,0,0,12,4,26,1,67,1390,929.1,47319,928.50852574,0,0,0,928.50852574
1.8,49.8,0,0,0,4,1,5,1,21,353,289.4,174174,289.16779360,0,1,2,289.16779360
2.6,125,0,0,0,9,0,9,1,34,642,483.9,9869929,483.1785654,0,3,1,483.1785654
1.9,106,0,0,0,9,0,5,1,37,752,498.6,118023034,498.24041907,0,1,1,498.24041907
4,158,0,0,0,10,0,7,1,42,935,649.7,9852519,648.1510867,0,2,0,648.1510867
-1.8,139,0,0,0,6,0,3,1,17,457,265.25,9835049,265.03685625,0,2,2,265.03685625
-15.9,1470,0,0,0,51,0,115,1,234,7580,3326.8,16132300,3325.7434694,0,51,31,3324.7401145
4.2,96,0,1,0,4,0,5,1,28,557,386.5,6450551,386.12013238,0,2,0,386.12013238
-2.2,141,0,0,0,5,0,2,1,17,384,244.20,9444,244.08076950,0,4,4,244.08076950
3.6,16.1,0,0,0,2,0,0,1,22,417,290.4,19861,290.178298710,0,0,0,290.178298710
0.1,143,0,0,0,7,0,2,1,19,354,277.27,2265,277.03819367,0,1,0,277.03819367
1.6,74.6,0,0,0,4,0,8,1,13,147,188.22,2266,188.10485899,0,2,0,188.10485899
4.4,35.9,0,0,0,3,1,3,1,27,558,381.9,2267,381.1607901,0,0,0,381.1607901
4.9,140,0,0,0,10,0,10,1,42,1100,568.5,135409642,568.15941374,0,1,0,568.15941374
4,180,0,0,0,14,0,7,1,52,1150,749.0,447043,748.50852574,0,5,18,748.50852574
0.3,238,0,1,0,12,0,7,1,28,808,435.4,5742832,435.05185486,0,4,2,435.05185486
2.2,94.8,0,0,0,5,0,2,1,28,805,408.9,20469,408.1703517,0,3,8,408.1703517
7.2,45.6,0,0,0,4,0,8,1,37,715,555.5,5388906,554.15689,0,1,2,554.15689
4.8,105,0,0,0,6,0,7,1,34,678,452.5,11950170,452.19607403,0,3,0,452.19607403
2,95.8,0,0,0,8,0,3,1,26,675,383.3,117947097,383.04391352,0,1,3,383.04391352
-10.8,652,0,0,0,38,20,21,1,70,2410,1134.9,772,1134.0069961,0,15,0,1134.0069961
4.8,94.8,0,0,0,5,0,14,1,24,351,344.5,10472693,344.25627424,0,3,0,344.25627424
2.9,58.4,0,0,0,4,0,9,1,23,380,358.3,65628,357.1010823,0,1,0,357.1010823
1.2,135,0,0,0,10,1,3,1,27,740,421.4,2315,421.03778277,0,3,0,421.03778277
N/A,124,0,0,0,6,0,9,2,39,696,545.7,65054,545.23482778,0,3,3,545.23482778
2.2,81.7,0,0,0,5,0,6,1,23,442,313.30,21102,313.09502258,0,1,0,313.09502258
3.7,52.7,0,0,0,4,0,6,1,28,556,381.4,16363,381.18525518,0,1,0,381.18525518
-1.3,148,0,0,0,7,1,5,1,18,278,257.24,2327,257.10117059,0,7,0,257.10117059
7.9,0,1,0,0,0,0,14,1,23,253,318.6,2330,318.316075280,0,0,0,318.316075280
5.7,50.4,0,0,0,3,0,3,1,22,405,424.1,2333,423.91327,0,1,0,421.91532
4.5,23.5,0,0,0,2,1,5,1,22,314,301.5,5572,301.240564612,0,1,0,301.240564612
1.9,52.3,0,0,0,3,0,3,1,12,151,165.19,2337,165.078978594,0,1,0,165.078978594
1.9,37.3,0,0,0,2,0,1,1,9,103,122.12,243,122.036779430,0,1,0,122.036779430
3.5,52.6,0,0,0,4,0,5,1,18,258,242.23,7187,242.05790880,0,0,0,242.05790880
1.7,161,0,0,0,7,0,5,1,26,739,431.9,2343,430.9834972,0,2,0,430.9834972
4.5,12.5,0,0,0,2,0,4,1,23,340,307.4,1201549,307.193614421,0,0,2,307.193614421
3.9,30.3,0,0,0,3,0,7,1,23,344,309.4,12555,309.184112366,0,0,0,309.184112366
1.1,20.2,0,0,0,1,0,1,1,8,55.4,108.14,244,108.057514874,0,1,0,108.057514874
4,26.3,0,0,0,2,0,4,1,16,213,212.24,2345,212.083729621,0,0,0,212.083729621
3.8,26.3,0,1,0,2,0,5,1,18,271,238.28,5273469,238.099379685,0,0,0,238.099379685
3.6,46.5,0,0,0,3,0,4,1,17,238,228.24,7180,228.078644241,0,1,0,228.078644241
2.4,39.2,0,0,0,3,0,4,1,16,224,213.23,7191,213.078978594,0,0,0,213.078978594
1.8,112,0,0,0,5,0,4,1,23,530,334.4,5904,334.09872823,0,2,3,334.09872823
4.5,109,0,0,0,9,0,9,1,41,938,562.6,137528262,562.21042212,0,3,1,562.21042212
13.5,0,0,9,0,0,0,10,1,40,1120,536.9,5280489,536.438201786,0,0,0,536.438201786
-3,63.3,0,0,0,3,0,2,1,6,52.8,89.09,239,89.047678466,0,2,0,89.047678466
0.4,24.9,0,0,0,2,0,3,1,10,83.3,136.19,2366,136.100048391,0,1,0,136.100048391
0.5,40.1,0,0,0,2,0,1,1,8,87.6,117.15,247,117.078978594,0,0,0,117.078978594
1.9,94.8,0,0,0,6,0,2,1,28,805,392.5,9782,392.19990218,0,3,8,392.19990218
2.8,50.7,0,0,0,4,1,11,1,22,286,307.4,2369,307.21474379,0,2,0,307.21474379
0,52.3,1,0,0,2,1,4,1,11,140,161.22,2370,161.129002789,0,1,0,161.129002789
0.9,36.4,0,0,0,1,0,4,1,13,160,177.25,2368,177.126597491,0,2,0,177.126597491
-0.1,167,0,0,0,7,0,10,1,25,519,367.4,185457,367.08380644,0,4,0,367.08380644
2.3,46.5,0,0,0,3,0,2,1,11,144,152.15,4133,152.047344113,0,1,0,152.047344113
7.6,37.3,0,0,0,2,0,3,1,26,551,348.5,82146,348.208930132,0,1,0,348.208930132
3.8,75.6,0,0,0,4,0,7,1,25,452,361.8,39042,361.1080858,0,2,0,361.1080858
2.3,116,0,0,0,9,1,5,1,29,750,430.4,2375,430.06104075,0,2,0,430.06104075
2.7,99.2,0,0,0,9,0,3,1,32,912,449.4,90311989,449.11985517,0,2,3,449.11985517
4.8,17.8,0,0,0,1,1,4,1,24,362,310.4,2378,310.146998583,0,0,0,310.146998583
2.3,67.6,0,0,0,5,0,10,1,34,641,463.6,185460,463.28349205,0,1,0,463.28349205
2.8,89.8,0,2,0,4,0,12,1,30,541,415.6,5311027,415.27225866,0,4,5,415.27225866
3.1,88.4,0,0,0,7,0,6,1,27,521,441.2,10288191,440.02956,0,3,0,440.02956
0.3,104,0,0,0,4,0,5,1,16,298,244.31,171548,244.08816355,0,3,3,244.08816355
4.3,23.5,0,0,0,2,4,5,1,23,422,311.5,2381,311.224914549,0,1,0,311.224914549
3.8,65.5,0,0,0,5,0,7,1,27,457,361.4,2391,361.13140809,0,0,0,361.13140809
N/A,0,0,0,0,0,0,0,1,1,0,208.98040,5359367,208.98040,0,0,0,208.98040
1.9,60,0,0,0,5,1,12,1,23,278,325.4,2405,325.22530847,0,2,0,325.22530847
-7.1,902,0,0,0,35,0,67,1,155,4950,2180.3,16129704,2179.9891678,0,28,16,2178.9858129
-7.5,685,1,0,0,31,10,36,1,96,2580,1415.6,5360373,1414.51898128,0,20,9,1414.51898128
3.1,151,0,0,0,5,1,10,1,37,959,519.7,10324367,519.34206955,0,4,4,519.34206955
N/A,102,0,0,0,17,0,0,13,23,121,381.4,16211214,382.0868084,0,10,0,382.0868084
N/A,60.7,0,0,0,3,0,0,1,4,8,61.84,7628,62.0175241,0,3,0,62.0175241
2.7,20.2,0,0,0,1,3,0,1,11,185,154.25,64685,154.135765193,0,1,0,154.135765193
N/A,124,0,0,0,6,0,9,1,28,500,384.2,387447,384.1968855,0,4,2,384.1968855
3.8,154,0,0,0,11,0,11,1,39,839,551.6,104865,551.18385484,0,2,0,551.18385484
5.4,82.9,0,0,0,8,0,9,1,36,734,530.4,5328940,529.1647452,0,1,0,529.1647452
2.8,0,1,0,0,0,0,3,1,13,156,243.16,2431,242.05444,0,0,0,242.05444
4.6,85.9,0,0,0,9,0,8,1,40,835,584.1,68165256,583.2591382,0,2,0,583.2591382
0.6,62.2,0,0,0,3,0,2,1,17,308,292.13,2435,291.01196,0,2,0,291.01196
-0.3,164,0,0,0,9,0,7,1,23,598,383.5,68844,383.06433430,0,2,1,383.06433430
1,63.4,0,0,0,2,0,5,1,15,253,212.29,9837243,212.152477885,0,1,2,212.152477885
1.7,54.4,0,0,0,3,0,1,1,19,385,316.15,2441,315.00072,0,1,0,315.00072
3.3,80.4,0,0,0,4,0,4,1,20,366,334.16,60726,333.00006,0,2,0,333.00006
4.3,29.3,0,0,0,2,0,3,1,18,256,376.13,2442,375.99727,0,1,0,373.99932
3.8,118,0,0,0,6,0,5,1,43,1230,654.6,31101,653.22128,0,3,6,653.22128
3.5,16.1,0,0,0,2,1,5,1,19,249,319.24,6834,318.07316,0,0,0,318.07316
-0.6,86.3,0,0,0,4,0,2,1,9,107,199.99,2450,198.94802,0,2,0,198.94802
7.1,6.5,0,0,0,2,1,6,1,31,514,433.0,6729,432.2332268,0,0,0,432.2332268
2.5,93.1,0,0,0,6,1,4,1,31,862,430.5,5281004,430.23553880,0,2,8,430.23553880
1.9,58.6,0,0,0,3,0,6,1,16,200,223.27,2466,223.12084340,0,2,0,223.12084340
-16.7,2160,0,0,0,76,0,166,1,385,14300,5399,134687648,5397.6182589,0,65,44,5395.6115492
2.8,127,0,0,0,7,0,8,1,25,528,364.4,2471,364.10929292,0,3,0,364.10929292
3.4,32.3,0,0,0,2,1,5,1,21,321,288.4,2474,288.220163521,0,1,0,288.220163521
5,62.2,0,0,0,5,0,5,1,34,869,467.6,644073,467.30355879,0,2,7,467.30355879
3.2,29.1,0,0,0,2,1,4,1,16,247,239.74,444,239.1076919,0,1,0,239.1076919
-0.1,441,0,0,0,15,0,33,1,89,2450,1239.4,50225,1238.65602686,0,15,9,1238.65602686
2.6,69.6,0,0,0,6,0,6,1,28,529,385.5,2477,385.24777525,0,0,0,385.24777525
-0.5,104,0,0,0,6,0,7,1,14,293,246.3,2478,246.02318051,0,0,0,246.02318051
6.3,3.2,0,0,0,1,0,5,1,24,374,317.5,2484,317.214349865,0,0,0,317.214349865
3.4,29.5,0,0,0,3,1,9,1,19,245,263.37,27368,263.188529040,0,0,0,263.188529040
1.7,75.3,0,0,0,3,0,4,1,15,279,212.25,6473,212.11609238,0,2,0,212.11609238
3.8,43.7,0,0,0,3,0,2,1,24,492,327.5,5361092,327.219829168,0,2,3,327.219829168
5.1,3.2,0,0,0,1,1,4,1,22,313,293.4,21772,293.214349865,0,0,0,293.214349865
2.9,52.3,0,0,0,3,0,5,1,14,174,193.24,2482,193.110278721,0,1,0,193.110278721
-1.8,138,0,0,0,6,0,4,1,24,606,367.8,51039,367.0393548,0,3,3,367.0393548
-2.1,158,0,0,0,7,0,4,1,25,629,363.4,47965,363.08889182,0,4,3,363.08889182
0.6,138,0,0,0,6,0,4,1,24,600,347.4,27447,347.09397721,0,3,3,347.09397721
0,212,0,1,0,10,0,5,1,26,739,395.4,6915944,395.03581088,0,4,2,395.03581088
-0.1,204,0,1,0,10,0,6,1,32,869,480.6,5479537,480.12496023,0,2,2,480.12496023
1,310,0,1,0,15,0,12,1,50,1440,752.2,77843966,751.1497103,0,6,2,751.1497103
-0.7,238,0,1,0,12,0,8,1,30,861,453.5,5362065,453.04129018,0,4,2,453.04129018
-1.4,227,0,1,0,12,0,8,1,30,833,455.5,5742673,455.05694025,0,3,2,455.05694025
0,202,0,0,0,9,0,8,1,28,744,427.5,441199,427.05079224,0,3,2,427.05079224
0.9,207,0,1,0,10,0,6,1,35,955,514.6,5479539,514.10931017,0,2,2,514.10931017
-1.4,210,0,1,0,11,0,7,1,28,744,427.5,6335986,427.06202563,0,3,2,427.06202563
-1.4,158,0,1,0,7,0,5,1,27,699,389.4,5281006,389.10454189,0,4,3,389.10454189
0.2,225,0,0,0,9,0,7,1,36,1050,532.6,656575,532.07225596,0,3,3,532.07225596
2.3,330,0,1,0,17,0,10,1,43,1210,684.7,9852981,684.01028135,0,4,2,684.01028135
0.4,245,0,1,0,12,0,8,1,37,1020,546.6,5481173,546.09913941,0,3,2,546.09913941
-0.3,216,0,1,0,10,0,6,1,27,755,410.4,5282242,410.03547653,0,4,2,410.03547653
0,201,0,1,0,10,0,5,1,25,669,383.4,6533629,383.03581088,0,3,2,383.03581088
-2.4,257,0,2,0,13,0,6,1,36,1100,534.6,135413542,534.11037280,0,5,3,534.11037280
-3.2,356,0,1,0,16,0,11,1,45,1280,666.7,53234134,666.17509831,0,7,2,666.17509831
-1.3,288,0,1,0,13,0,8,1,36,1110,554.6,5479530,554.04605846,0,4,2,554.04605846
-0.2,199,0,1,0,10,0,8,1,29,798,424.4,5479529,424.06888465,0,3,2,424.06888465
3.4,86.4,0,0,0,7,0,3,1,26,577,381.4,2662,381.07588236,0,1,0,381.07588236
1.9,90.9,0,0,0,5,1,10,1,27,474,379.5,2663,379.24710654,0,3,0,379.24710654
-6.9,269,0,0,0,16,0,7,1,34,641,504.4,440950,504.16903493,0,11,15,504.16903493
1.5,95.9,0,0,0,5,0,5,1,18,293,267.67,11962412,267.0523023,0,1,1,267.0523023
1.9,147,0,0,0,6,0,5,1,28,687,415.5,5773,415.06604838,0,1,2,415.06604838
-0.4,167,0,0,0,8,0,7,1,26,680,396.4,6024,396.04497858,0,2,2,396.04497858
-0.9,201,0,0,0,10,0,7,1,31,777,462.5,456255,462.07801004,0,3,3,462.07801004
0.4,138,0,0,0,6,0,4,1,24,697,349.4,38103,349.10962727,0,3,3,349.10962727
6.4,114,0,0,0,8,0,9,1,38,835,558.1,57379345,557.2227389,0,3,0,557.2227389
3.6,99.9,0,1,0,7,0,11,1,33,620,459.5,446156,459.24210135,0,3,2,459.24210135
-10.8,652,0,0,0,38,20,21,1,70,2410,1134.9,772,1134.0069961,0,15,0,1134.0069961
9.5,0,1,0,0,0,0,17,1,26,291,360.6,31203,360.363025472,0,0,0,360.363025472
1.7,53,0,0,0,5,1,8,1,27,443,388.9,2678,388.1553704,0,1,0,388.1553704
N/A,40.5,0,0,0,2,0,30,2,36,267,512.9,62238,512.55323154,0,2,0,512.55323154
N/A,0,0,0,0,1,0,13,2,19,157,336.4,14250,335.21876,0,0,0,335.21876
1.9,498,0,0,0,16,0,38,1,102,2840,1431.0,25074887,1429.6698184,0,16,10,1429.6698184
7.3,20.2,0,0,0,1,0,14,1,17,123,242.44,2682,242.260965704,0,1,0,242.260965704
8.7,3.9,1,0,0,0,0,15,1,22,208,304.5,2683,304.300425216,0,0,0,304.300425216
4.9,77.8,0,0,0,4,0,4,1,28,605,392.6,10133,392.29265975,0,3,10,392.29265975
1,40.5,0,0,0,2,0,0,1,7,56.4,165.40,2707,163.919862,0,2,0,163.919862
1.7,40.5,0,0,0,3,0,9,1,19,250,304.2,2708,303.0792842,0,1,0,303.0792842
1.1,115,0,0,0,5,0,5,1,20,342,323.13,5959,322.0123269,0,3,2,322.0123269
2,20.2,0,0,0,1,0,0,1,8,83.8,177.45,5977,175.956248,0,1,0,175.956248
2.4,48.2,0,0,0,3,0,1,1,21,580,299.75,2712,299.0825398,0,1,0,299.0825398
0.1,178,0,2,0,2,0,13,1,34,648,505.4,9552079,504.2031964,0,6,0,504.2031964
3,54.4,0,0,0,3,0,1,1,25,723,362.9,5284533,362.1648724,0,1,6,362.1648724
2.1,41.1,0,0,0,2,0,2,1,9,89.1,161.65,10783,161.0065981,0,0,0,161.0065981
0.9,3.2,0,0,0,1,0,4,1,8,43.7,156.05,4033,155.0268547,0,0,0,155.0268547
1.1,62.8,0,0,0,3,1,1,1,17,395,273.74,2717,273.0226421,0,0,0,273.0226421
3.1,20.2,0,0,0,1,0,0,1,9,94.9,142.58,1732,142.0185425,0,1,0,142.0185425
2.3,0,0,0,0,0,0,0,1,4,8,119.37,6212,117.914383,0,0,0,117.914383
2.9,55.6,0,0,0,4,0,7,1,18,259,270.75,8612,270.1135055,0,1,0,270.1135055
4.6,28.2,0,0,0,3,1,8,1,22,309,319.9,2719,319.1815255,0,1,0,319.1815255
-0.2,135,0,0,0,6,0,1,1,17,532,295.7,2720,294.9488257,0,2,0,294.9488257
3.9,20.2,0,0,0,1,0,1,1,12,147,184.66,6982,184.0654927,0,1,0,184.0654927
2,20.2,0,0,0,1,0,0,1,10,104,156.61,2723,156.0341926,0,1,0,156.0341926
1.2,49.7,0,0,0,3,1,4,1,13,135,202.63,7697,202.0396719,0,2,0,202.0396719
3.4,16.1,0,0,0,2,1,5,1,19,249,274.79,2725,274.1236763,0,0,0,274.1236763
5.2,31.8,0,0,0,3,0,4,1,21,339,318.9,2726,318.0957475,0,0,0,318.0957475
2.3,83.7,0,0,0,3,0,4,1,17,345,276.74,2727,276.0335411,0,2,0,276.0335411
5.2,28.5,0,1,0,2,0,3,1,21,381,315.9,667467,315.0848484,0,0,0,315.0848484
3.5,33.1,0,0,0,2,0,0,1,14,214,228.07,6301,226.9904692,0,1,0,226.9904692
-1.3,182,0,0,0,9,0,2,1,33,1010,478.9,54675777,478.1142934,0,6,5,478.1142934
0.9,118,0,0,0,5,1,2,1,22,564,338.8,2732,338.0128057,0,3,0,338.0128057
1.8,38.3,0,0,0,2,0,0,1,11,185,169.56,2733,168.9930561,0,1,0,168.9930561
N/A,1,0,0,0,2,2,8,4,30,329,435.1,137699107,434.3427772,0,1,0,434.3427772
3.6,98,0,0,0,5,0,4,1,29,637,408.6,221493,408.28757437,0,4,11,408.28757437
-0.4,20.2,1,0,0,1,0,2,1,7,46.5,104.17,305,104.107539070,0,1,0,104.107539070
N/A,91.6,0,0,0,4,0,2,2,20,415,283.33,656652,283.16443955,0,1,0,283.16443955
-4.8,267,0,0,0,15,0,6,1,30,739,463.37,24766,463.06319014,0,8,10,463.06319014
-4.1,160,0,0,0,8,0,10,1,21,403,321.35,4369448,321.09945651,0,6,2,321.09945651
N/A,0,0,0,0,0,0,0,1,1,0,51.996,23976,51.940505,0,0,0,51.940505
-0.7,166,0,0,0,8,0,2,1,16,440,270.2,9002,269.95040949,0,4,0,269.95040949
0.4,200,0,0,0,8,1,12,1,36,801,499.5,4052643,499.17031277,0,5,0,499.17031277
1.3,138,0,0,0,6,0,3,1,23,559,341.4,19003,341.14092740,0,3,3,341.14092740
5.3,99.1,0,0,0,7,0,6,1,39,1100,540.7,6918155,540.30870374,0,1,9,540.30870374
-3.6,146,0,0,0,6,0,6,1,18,417,279.19,60613,279.06202217,0,4,1,279.06202217
-1,155,0,1,0,7,0,11,1,24,519,358.5,6435415,358.15624311,0,4,2,358.15624311
0.6,99.2,0,0,0,7,0,9,1,30,608,417.5,56330,417.22637110,0,2,3,417.22637110
3.1,81.9,0,0,0,5,0,7,1,27,485,369.5,2754,369.21647512,0,1,0,369.21647512
0.4,114,0,0,0,4,0,7,1,17,296,252.34,2756,252.11571571,0,3,0,252.11571571
6.1,12,0,0,0,4,0,6,1,26,422,357.4,156419,357.17043419,0,1,1,357.17043419
4.4,54.5,0,0,0,4,0,10,1,25,387,343.5,3025,343.22597718,0,1,0,343.22597718
2.5,9.2,0,0,0,1,0,0,1,11,164,154.25,2758,154.135765193,0,0,0,154.135765193
1.9,17.1,0,1,0,1,0,2,1,10,121,132.16,637511,132.057514874,0,0,0,132.057514874
1.9,20.2,0,1,0,1,0,2,1,10,101,134.17,5315892,134.073164938,0,1,0,134.073164938
5.8,6.5,0,1,0,2,0,6,1,28,429,368.5,1547484,368.225248902,0,0,0,368.225248902
2.1,88.4,0,0,0,7,0,2,1,19,449,262.22,2762,262.05897142,0,1,0,262.05897142
3.4,46.5,0,0,0,3,1,4,1,18,333,289.15,2763,288.0319997,0,1,0,288.0319997
-1.1,72.9,0,0,0,7,0,3,1,24,571,331.34,2764,331.13321961,0,2,0,331.13321961
3.4,86.1,0,0,0,7,0,9,1,32,581,465.9,6917698,465.1830623,0,2,2,465.1830623
7.9,126,2,0,0,12,0,26,1,67,1390,929.1,62887,928.50852574,0,0,4,928.50852574
N/A,2,0,0,0,2,0,0,3,5,2.8,300.05,5702198,298.955598,0,2,0,298.955598
3.2,36.3,0,0,0,4,1,5,1,24,466,324.4,2771,324.16379146,0,0,0,324.16379146
-1.7,132,0,0,0,7,0,5,1,13,227,192.12,311,192.02700259,0,4,0,192.02700259
0.8,119,0,0,0,7,0,2,1,19,338,285.69,20279,285.0628670,0,3,3,285.0628670
3.2,183,0,0,0,14,0,8,1,52,1190,748.0,84029,747.47689126,0,4,18,747.47689126
-1.2,87.1,0,1,0,5,0,2,1,14,324,199.16,5280980,199.04807239,0,2,2,199.04807239
5,12.5,0,0,0,2,0,6,1,24,376,343.9,26987,343.1702921,0,0,2,343.1702921
4,21.1,0,0,0,2,0,4,1,23,377,325.8,2782,325.1345753,0,0,0,325.1345753
2.2,58.3,0,0,0,3,1,4,1,17,233,277.19,2783,276.0796186,0,3,0,276.0796186
3.3,46.5,1,0,0,3,1,5,1,26,482,352.4,2784,352.19126869,0,1,0,352.19126869
2.2,128,0,0,0,7,0,7,1,27,502,425.0,446598,424.1798710,0,4,9,424.1798710
3.5,33.1,0,0,0,2,0,0,1,13,192,305.50,2788,304.91044,0,1,0,304.91044
2.1,40.6,0,0,0,2,0,1,1,21,423,300.74,2789,300.0665554,0,0,0,300.0665554
2.5,74.6,0,0,0,5,0,2,1,28,808,410.9,5311051,410.1660152,0,2,8,410.1660152
2.6,71.4,0,0,0,5,0,2,1,28,849,408.9,71387,408.1503652,0,1,7,408.1503652
-2.1,115,0,0,0,6,0,2,1,11,211,244.89,25419,243.8860172,0,4,0,243.8860172
0.9,119,0,0,0,8,0,2,1,20,370,303.68,119182,303.0534451,0,3,4,303.0534451
7.1,40,0,0,0,4,0,4,1,33,829,473.4,2794,472.1221521,0,1,0,472.1221521
3.3,35.5,0,0,0,3,0,5,1,16,232,242.70,2796,242.0709720,0,0,0,242.0709720
7.2,12.5,0,1,0,2,0,9,1,29,481,406.0,1548955,405.1859422,0,0,0,405.1859422
5.2,6.5,0,0,0,2,0,4,1,22,346,314.9,2801,314.1549764,0,0,0,314.1549764
-1.5,188,0,0,0,10,0,3,1,35,1040,508.9,54680675,508.1248581,0,7,5,508.1248581
2.4,87.3,0,0,0,4,0,1,1,22,491,315.71,2802,315.0410689,0,1,0,315.0410689
1.6,36.4,0,0,0,1,0,2,1,14,222,230.09,2803,229.0173527,0,2,0,229.0173527
2.3,101,0,0,0,5,0,3,1,22,498,345.8,12492,345.0913904,0,2,2,345.0913904
3.8,57.8,0,0,0,4,0,4,1,21,381,321.8,60606,321.0590276,0,0,1,321.0590276
5,17.8,0,0,0,1,0,4,1,25,396,344.8,2812,344.1080262,0,0,0,344.1080262
2.4,138,0,0,0,7,0,4,1,29,722,435.9,6098,435.0655696,0,2,3,435.0655696
3.1,30.9,0,0,0,3,0,1,1,23,446,326.8,135398737,326.1298243,0,1,0,326.1298243
N/A,724,0,0,0,36,1,19,8,190,4680,2715.3,71717894,2714.2301933,0,16,28,2713.2268385
N/A,0,0,0,0,2,0,0,3,3,0,129.84,3032536,128.870899,0,0,0,128.870899
N/A,88.6,0,0,0,4,0,0,2,6,62.2,155.00,24965,154.884923,0,0,0,154.884923
5.7,195,0,0,0,10,0,20,1,54,1120,776.0,25151504,775.35496016,0,3,3,775.35496016
3.9,64.6,0,0,0,7,0,4,1,30,624,531.3,16222096,531.06306,0,3,1,531.06306
1.1,41.9,0,0,0,4,0,1,1,22,509,299.4,5284371,299.15214353,0,1,5,299.15214353
1,83.1,0,0,0,6,0,5,1,29,740,399.4,6167,399.16818752,0,1,1,399.16818752
N/A,62.6,0,0,0,5,1,22,6,39,301,618.2,160051,616.438046,0,4,0,616.438046
N/A,101,0,0,0,6,1,11,2,18,116,281.83,62816,281.1982382,0,5,0,281.1982382
-3.3,491,0,0,0,18,1,28,1,81,2050,1155.4,5311054,1154.74992724,0,18,12,1154.74992724
21.9,25.8,0,0,0,2,14,14,1,62,1490,849.4,75007581,848.78865120,0,0,0,848.78865120
-14.3,2050,0,0,0,72,0,166,1,333,11700,4757,16186200,4756.5067243,0,67,45,4754.5000146
-19.7,1860,0,0,0,68,0,148,1,322,11200,4541,16132265,4540.2660828,0,63,36,4538.2593732
1.5,91.7,0,0,0,5,0,2,1,26,724,360.4,222786,360.19367399,0,2,6,360.19367399
3.7,78,0,0,0,6,0,5,1,30,557,450.3,11626560,449.1185439,0,2,1,449.1185439
1.9,166,0,0,0,11,0,8,1,34,835,468.4,2882,468.06926132,0,3,0,468.06926132
2.8,20.3,0,1,0,1,0,3,1,15,235,203.28,688020,203.131014166,0,0,0,203.131014166
1.4,40.6,0,1,0,2,1,5,1,16,272,226.32,5368010,226.168127949,0,0,0,226.168127949
N/A,1,0,0,0,1,0,0,2,2,0,79.55,164827,78.924512,0,0,0,78.924512
3.2,93.1,0,2,0,6,0,8,1,27,507,368.4,969516,368.12598835,0,2,0,368.12598835
-0.3,49.8,0,0,0,2,0,0,1,3,29.3,42.040,9864,42.021798072,0,1,0,42.021798072
4.2,46.5,0,0,0,3,3,4,1,20,331,276.4,2893,276.17254462,0,1,0,276.17254462
3.6,6.5,0,0,0,2,0,3,1,20,253,266.4,6726,266.178298710,0,0,0,266.178298710
1.8,75.3,0,0,0,3,0,2,1,17,392,236.27,5838,236.11609238,0,2,0,236.11609238
5.2,3.2,0,0,0,1,0,3,1,21,365,275.4,2895,275.167399674,0,0,0,275.167399674
5.5,52.6,0,0,0,4,0,6,1,27,503,364.4,2898,364.16745924,0,0,0,364.16745924
1.3,135,0,0,0,7,1,3,1,23,637,379.9,2904,379.0427261,0,3,0,379.0427261
2.7,49.8,0,0,0,4,1,7,1,21,331,291.4,2905,291.18344366,0,1,0,291.18344366
0.6,41.6,0,0,0,4,1,5,1,14,212,261.08,2907,260.0248201,0,1,0,260.0248201
-1.5,64.4,0,0,0,3,0,0,1,7,92.9,102.09,6234,102.042927438,0,2,1,102.042927438
7.5,279,0,1,0,12,0,15,1,85,2330,1202.6,5284373,1201.84136802,0,5,12,1201.84136802
4.7,3.2,0,0,0,1,0,0,1,22,423,287.4,2913,287.167399674,0,0,0,287.167399674
3.1,54.4,0,0,0,3,0,1,1,26,797,374.9,5284537,374.1648724,0,1,8,374.1648724
-2.5,64.3,0,0,0,4,0,2,1,7,75.3,121.16,5862,121.01974964,0,3,1,121.01974964
-6.3,177,0,0,0,8,0,7,1,14,192,240.3,67678,240.02384922,0,4,2,240.02384922
-2.1,129,0,0,0,5,0,2,1,17,383,243.22,6253,243.08552052,0,4,4,243.08552052
0.2,32.3,0,0,0,2,0,0,1,14,332,190.24,10235,190.110613074,0,1,2,190.110613074
1.7,150,0,0,0,7,0,9,1,35,757,471.5,216210,471.20188768,0,4,0,471.20188768
4.8,147,0,0,0,11,0,6,1,35,817,519.6,44462760,519.10105173,0,2,0,519.10105173
-0.6,99.7,0,1,0,5,0,3,1,13,215,182.18,135398738,182.09160896,0,2,0,182.09160896
5.1,175,0,0,0,8,0,13,1,54,1190,738.9,25154714,738.38533134,0,4,4,738.38533134
4.4,79.4,0,1,0,7,0,7,1,33,665,469.9,11511120,469.1680809,0,2,0,469.1680809
3.8,356,0,0,0,18,0,8,1,90,3030,1255.4,457193,1254.62847470,0,5,10,1254.62847470
